user_id,uncertain_word,final_x,final_y,click_order,rt,initial_x,initial_y,circle_radius
17869,predictable,-107.99694944735565,151.80604582886167,6,104.418,-117.99694944735565,-324.19395417113833,300
17925,predictable,200,100,11,549.921,0,-345,300
17925,uncertain,-81.00305055264425,-204.19395417113833,14,549.921,117.99694944735576,-324.19395417113833,300
17925,frequent,4.7617253418560495,148.7146671239526,8,549.921,221.76172534185605,-264.2853328760474,300
17925,ambiguous,175.77876430563128,-196.5,1,549.921,298.7787643056313,-172.5,300
17925,unexpected,-241.24132521078832,22.09137870490906,17,549.921,339.7586747892117,-59.90862129509094,300
17925,improbable,100.75867478921168,-47.09137870490906,15,549.921,339.7586747892117,59.90862129509094,300
17925,certain,-16.221235694368715,262.4999999999999,4,549.921,298.7787643056313,172.4999999999999,300
17925,possible,-160.23827465814384,103.2853328760474,13,549.921,221.76172534185616,264.2853328760474,300
17925,confident,186.99694944735575,137.19395417113833,10,549.921,117.99694944735576,324.19395417113833,300
17925,likely,-128.99999999999994,172,12,549.921,5.684341886080804e-14,345,300
17925,vague,115.00305055264424,-228.80604582886167,2,549.921,-117.99694944735568,324.19395417113833,300
17925,questionable,-37.761725341855936,-101.7146671239525,18,549.921,-221.7617253418559,264.2853328760475,300
17925,definite,27.221235694368715,262.5000000000001,3,549.921,-298.7787643056312,172.5000000000001,300
17925,erratic,-165.75867478921168,-121.09137870490906,7,549.921,-339.7586747892117,59.90862129509094,300
17925,doubtful,-18.758674789211796,-148.90862129509082,16,549.921,-339.7586747892118,-59.908621295090825,300
17925,unknown,-174.7787643056315,-12.499999999999773,5,549.921,-298.77876430563146,-172.49999999999977,300
17925,risky,-233.76172534185616,-119.28533287604728,6,549.921,-221.76172534185616,-264.2853328760473,300
17925,inevitable,13.003050552644368,66.80604582886167,9,549.921,-117.99694944735565,-324.19395417113833,300
17929,frequent,-16,-260,5,967.942,0,-345,300
17929,inevitable,28.996949447355743,-220.19395417113833,2,967.942,117.99694944735576,-324.19395417113833,300
17929,predictable,19.76172534185605,-243.2853328760475,4,967.942,221.76172534185605,-264.2853328760475,300
17929,possible,51.778764305631285,-234.5,3,967.942,298.7787643056313,-172.5,300
17929,definite,-30.24132521078832,-261.90862129509094,6,967.942,339.7586747892117,-59.90862129509094,300
17929,ambiguous,166.75867478921168,228.90862129509097,17,967.942,339.7586747892117,59.90862129509094,300
17929,erratic,146.7787643056314,251.4999999999999,16,967.942,298.7787643056314,172.4999999999999,300
17929,unexpected,98.76172534185616,239.2853328760474,15,967.942,221.76172534185616,264.2853328760474,300
17929,doubtful,79.99694944735575,268.19395417113833,14,967.942,117.99694944735576,324.19395417113833,300
17929,questionable,-24.999999999999943,289,12,967.942,5.684341886080804e-14,345,300
17929,vague,-75.99694944735569,276.19395417113833,11,967.942,-117.99694944735568,324.19395417113833,300
17929,unknown,21.238274658144064,272.2853328760475,13,967.942,-221.7617253418559,264.2853328760475,300
17929,likely,-12.77876430563117,-223.4999999999999,9,967.942,-298.77876430563117,172.5000000000001,300
17929,risky,-132.75867478921168,241.90862129509097,10,967.942,-339.7586747892117,59.90862129509094,300
17929,uncertain,-111.7586747892118,256.0913787049092,1,967.942,-339.7586747892118,-59.908621295090825,300
17929,improbable,202.2212356943685,219.50000000000023,18,967.942,-298.77876430563146,-172.49999999999977,300
17929,certain,-25.761725341856163,-228.2853328760474,8,967.942,-221.76172534185616,-264.2853328760474,300
17929,confident,-5.996949447355632,-213.19395417113833,7,967.942,-117.99694944735565,-324.19395417113833,300
17887,improbable,-164,-132,7,235.717,0,-345,300
17887,inevitable,236.99694944735575,27.80604582886167,15,235.717,117.99694944735576,-324.19395417113833,300
17887,unknown,-248.23827465814395,59.71466712395261,11,235.717,221.76172534185605,-264.2853328760474,300
17887,unexpected,-84.22123569436872,-233.5,14,235.717,298.7787643056313,-172.5,300
17887,likely,169.75867478921168,53.09137870490906,10,235.717,339.7586747892117,-59.90862129509094,300
17887,erratic,176.75867478921168,-174.09137870490906,4,235.717,339.7586747892117,59.90862129509094,300
17887,certain,230.77876430563128,88.49999999999989,9,235.717,298.7787643056313,172.4999999999999,300
17887,risky,74.76172534185616,-247.7146671239526,5,235.717,221.76172534185616,264.2853328760474,300
17887,ambiguous,-194.00305055264425,126.19395417113832,2,235.717,117.99694944735576,324.19395417113833,300
17887,vague,-120.99999999999994,122,1,235.717,5.684341886080804e-14,345,300
17887,possible,9.003050552644254,258.19395417113833,18,235.717,-117.99694944735568,324.19395417113833,300
17887,confident,177.23827465814406,-19.714667123952495,16,235.717,-221.7617253418559,264.2853328760475,300
