sub,trial,gamble,choice,choice_fct,rt,gain_loss,A_p1,A_o1,A_p2,A_o2,B_p1,B_o1,B_p2,B_o2,A_risky,B_risky
24,33,74,1,A,1.768,mixed,0.28,-59,0.72,72,0.04,-4,0.96,63,risky,risky
24,71,75,1,A,3.402,mixed,0.5,98,0.5,-24,0.14,-76,0.86,46,risky,risky
24,54,76,2,B,2.495,mixed,0.5,0,0.5,0,0.5,-20,0.5,60,risky,risky
24,67,77,1,A,10.896,mixed,0.5,-30,0.5,60,0.5,0,0.5,0,risky,risky
24,34,78,2,B,3.445,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
24,56,79,1,A,1.954,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
24,61,80,1,A,2.592,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
24,84,81,2,B,2.25,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
24,18,82,2,B,12.901,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
24,75,83,2,B,6.101,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
24,85,84,1,A,2.14,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
24,16,85,1,A,2.685,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
24,66,86,1,A,6.799,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
24,12,87,2,B,25.265,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
24,74,88,2,B,3.536,gain,0.7,40,0.3,32,0.7,77,0.3,2,risky,risky
24,72,89,1,A,2.926,gain,0.8,77,0.2,2,0.8,40,0.2,32,risky,risky
24,23,90,1,A,17.181,gain,0.9,77,0.1,2,0.9,40,0.1,32,risky,risky
26,19,1,2,B,8,gain,0.34,24,0.66,59,0.42,47,0.58,64,risky,risky
26,56,2,1,A,4.162,gain,0.88,79,0.12,82,0.2,57,0.8,94,risky,risky
26,42,3,1,A,3.902,gain,0.74,62,0.26,0,0.44,23,0.56,31,risky,risky
26,40,4,2,B,3.849,gain,0.05,56,0.95,72,0.95,68,0.05,95,risky,risky
26,78,5,1,A,11.164,gain,0.25,84,0.75,43,0.42,7,0.57,97,risky,risky
26,64,6,2,B,6.77,gain,0.28,7,0.72,74,0.71,55,0.29,63,risky,risky
26,8,7,2,B,9.668,gain,0.09,56,0.91,19,0.76,13,0.24,90,risky,risky
26,3,8,2,B,11.578,gain,0.63,41,0.37,18,0.98,56,0.02,8,risky,risky
26,88,9,2,B,7.858,gain,0.88,72,0.12,29,0.39,67,0.61,63,risky,risky
26,70,10,2,B,5.918,gain,0.61,37,0.39,50,0.6,6,0.4,45,risky,risky
26,71,11,2,B,5.909,gain,0.08,54,0.92,31,0.15,44,0.85,29,risky,risky
26,30,12,2,B,11.887,gain,0.92,63,0.08,5,0.63,43,0.37,53,risky,risky
26,9,13,2,B,15.761,gain,0.78,32,0.22,99,0.32,39,0.68,56,risky,risky
26,65,14,1,A,7.521,gain,0.16,66,0.84,23,0.79,15,0.21,29,risky,risky
26,66,15,2,B,8.084,gain,0.12,52,0.88,73,0.98,92,0.02,19,risky,risky
26,44,16,1,A,7.485,gain,0.29,88,0.71,78,0.29,53,0.71,91,risky,risky
26,83,17,1,A,8.086,gain,0.31,39,0.69,51,0.84,16,0.16,91,risky,risky
26,59,18,1,A,1.937,gain,0.17,70,0.83,65,0.35,100,0.65,50,risky,risky
26,80,19,1,A,6.614,gain,0.91,80,0.09,19,0.64,37,0.36,65,risky,risky
26,45,20,1,A,5.944,gain,0.09,83,0.91,67,0.48,77,0.52,6,risky,risky
26,49,21,1,A,4.596,gain,0.44,14,0.56,72,0.21,9,0.79,31,risky,risky
26,81,22,1,A,6.715,gain,0.68,41,0.32,65,0.85,100,0.15,2,risky,risky
26,51,23,2,B,11.62,gain,0.38,40,0.62,55,0.14,26,0.86,96,risky,risky
26,13,24,2,B,8.4,gain,0.62,1,0.38,83,0.41,37,0.59,24,risky,risky
26,91,25,2,B,4.926,gain,0.49,15,0.51,50,0.94,64,0.06,14,risky,risky
26,47,26,2,B,5.1,loss,0.16,-15,0.84,-67,0.72,-56,0.28,-83,risky,risky
26,73,27,2,B,3.112,loss,0.13,-19,0.87,-56,0.7,-32,0.3,-37,risky,risky
26,16,28,2,B,18.06,loss,0.29,-67,0.71,-28,0.05,-46,0.44,-95,risky,risky
26,35,29,2,B,10.401,loss,0.82,-40,0.18,-90,0.17,-46,0.83,-64,risky,risky
26,31,30,1,A,8.801,loss,0.29,-25,0.71,-86,0.76,-38,0.24,-99,risky,risky
26,54,31,1,A,14.557,loss,0.6,-46,0.4,-21,0.42,-99,0.58,-37,risky,risky
26,37,32,1,A,3.333,loss,0.48,-15,0.52,-91,0.28,-48,0.72,-74,risky,risky
26,72,33,1,A,10.097,loss,0.53,-93,0.47,-26,0.8,-52,0.2,-93,risky,risky
26,82,34,1,A,6.7,loss,0.49,-1,0.51,-54,0.77,-33,0.23,-30,risky,risky
26,34,35,2,B,4.821,loss,0.99,-24,0.01,-13,0.44,-15,0.56,-62,risky,risky
26,20,36,1,A,13.689,loss,0.79,-67,0.21,-37,0.46,0,0.54,-97,risky,risky
26,84,37,2,B,12.622,loss,0.56,-58,0.44,-80,0.86,-58,0.14,-97,risky,risky
26,32,38,1,A,9.332,loss,0.63,-96,0.37,-38,0.17,-12,0.83,-69,risky,risky
26,74,39,1,A,5.1,loss,0.59,-55,0.41,-77,0.47,-30,0.53,-61,risky,risky
26,87,40,1,A,9.859,loss,0.13,-29,0.87,-76,0.55,-100,0.45,-28,risky,risky
26,25,41,2,B,6.041,loss,0.84,-57,0.16,-90,0.25,-63,0.75,-30,risky,risky
26,27,42,1,A,11.422,loss,0.86,-29,0.14,-30,0.26,-17,0.74,-43,risky,risky
26,67,43,2,B,8.832,loss,0.66,-8,0.34,-95,0.93,-42,0.07,-30,risky,risky
26,55,44,2,B,7.545,loss,0.39,-35,0.61,-72,0.76,-57,0.24,-28,risky,risky
26,85,45,2,B,1.597,loss,0.51,-26,0.49,-76,0.77,-48,0.23,-34,risky,risky
26,57,46,2,B,10.61,loss,0.73,-73,0.27,-54,0.17,-42,0.83,-70,risky,risky
26,89,47,1,A,5.549,loss,0.49,-66,0.51,-92,0.78,-97,0.22,-34,risky,risky
26,22,48,1,A,8.923,loss,0.56,-9,0.44,-56,0.64,-15,0.36,-80,risky,risky
26,11,49,2,B,15.253,loss,0.96,-61,0.04,-56,0.34,-7,0.66,-63,risky,risky
26,53,50,1,A,12.055,loss,0.56,-4,0.44,-80,0.04,-46,0.96,-58,risky,risky
26,6,51,1,A,16.233,mixed,0.43,-91,0.57,63,0.27,-83,0.73,24,risky,risky
26,58,52,1,A,10.109,mixed,0.06,-82,0.94,54,0.09,-73,0.91,38,risky,risky
26,90,53,1,A,8.775,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
26,26,54,2,B,7.087,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
26,68,55,2,B,13.496,mixed,0.61,96,0.39,-67,0.5,71,0.5,-26,risky,risky
26,63,56,2,B,9.236,mixed,0.43,-47,0.57,63,0.02,-69,0.98,14,risky,risky
26,41,57,1,A,8.086,mixed,0.61,19,0.39,-70,0.3,8,0.7,-37,risky,risky
26,5,58,2,B,10.246,mixed,0.59,-100,0.41,81,0.47,-73,0.53,15,risky,risky
26,43,59,2,B,28.49,mixed,0.92,-73,0.08,96,0.89,-48,0.11,16,risky,risky
26,4,60,2,B,9.835,mixed,0.11,27,0.89,-31,0.36,26,0.64,-48,risky,risky
26,75,61,2,B,2.401,mixed,0.14,83,0.86,-39,0.8,8,0.2,-88,risky,risky
26,50,62,2,B,7.57,mixed,0.74,77,0.26,-23,0.67,75,0.33,-7,risky,risky
26,61,63,2,B,9.479,mixed,0.91,-33,0.09,28,0.73,-67,0.27,9,risky,risky
26,23,64,1,A,7.998,mixed,0.93,75,0.07,-90,0.87,96,0.13,-89,risky,risky
26,28,65,1,A,7.997,mixed,0.99,67,0.01,-3,0.68,74,0.32,-2,risky,risky
26,76,66,2,B,3.634,mixed,0.48,58,0.52,-5,0.6,96,0.4,-40,risky,risky
26,10,67,1,A,10.079,mixed,0.07,-55,0.93,95,0.48,-13,0.52,99,risky,risky
26,14,68,2,B,12.399,mixed,0.97,-51,0.03,30,0.68,-89,0.32,46,risky,risky
26,24,69,2,B,6.277,mixed,0.86,-26,0.14,82,0.6,-39,0.4,31,risky,risky
26,39,70,1,A,6.433,mixed,0.88,-90,0.12,88,0.8,-86,0.2,14,risky,risky
26,33,71,2,B,13.984,mixed,0.87,-78,0.13,45,0.88,-69,0.12,83,risky,risky
26,69,72,2,B,2.868,mixed,0.96,17,0.04,-48,0.49,-60,0.51,84,risky,risky
26,38,73,1,A,7.367,mixed,0.38,-49,0.62,2,0.22,19,0.78,-18,risky,risky
26,21,74,2,B,44.422,mixed,0.28,-59,0.72,72,0.04,-4,0.96,63,risky,risky
26,12,75,2,B,10.897,mixed,0.5,98,0.5,-24,0.14,-76,0.86,46,risky,risky
26,77,76,1,A,1.385,mixed,0.5,0,0.5,0,0.5,-20,0.5,60,risky,risky
26,15,77,2,B,4.402,mixed,0.5,-30,0.5,60,0.5,0,0.5,0,risky,risky
26,29,78,1,A,2.284,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
26,2,79,1,A,11.35,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
26,7,80,1,A,6.536,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
26,52,81,2,B,9.765,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
26,79,82,1,A,8.289,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
26,48,83,1,A,4.669,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
26,17,84,2,B,6.434,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
26,86,85,1,A,0.99,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
26,46,86,2,B,7.175,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
26,60,87,1,A,6.469,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
26,18,88,2,B,18.588,gain,0.7,40,0.3,32,0.7,77,0.3,2,risky,risky
26,1,89,2,B,21.238,gain,0.8,77,0.2,2,0.8,40,0.2,32,risky,risky
26,36,90,1,A,14.718,gain,0.9,77,0.1,2,0.9,40,0.1,32,risky,risky
27,19,1,1,A,4.799,gain,0.34,24,0.66,59,0.42,47,0.58,64,risky,risky
27,10,2,1,A,1.672,gain,0.88,79,0.12,82,0.2,57,0.8,94,risky,risky
27,76,3,1,A,1.115,gain,0.74,62,0.26,0,0.44,23,0.56,31,risky,risky
27,32,4,2,B,7.773,gain,0.05,56,0.95,72,0.95,68,0.05,95,risky,risky
27,8,5,1,A,6.778,gain,0.25,84,0.75,43,0.42,7,0.57,97,risky,risky
27,13,6,2,B,4.038,gain,0.28,7,0.72,74,0.71,55,0.29,63,risky,risky
27,61,7,1,A,1.862,gain,0.09,56,0.91,19,0.76,13,0.24,90,risky,risky
27,5,8,2,B,0.629,gain,0.63,41,0.37,18,0.98,56,0.02,8,risky,risky
27,11,9,1,A,1.087,gain,0.88,72,0.12,29,0.39,67,0.61,63,risky,risky
27,84,10,2,B,1.516,gain,0.61,37,0.39,50,0.6,6,0.4,45,risky,risky
27,18,11,1,A,5.775,gain,0.08,54,0.92,31,0.15,44,0.85,29,risky,risky
27,55,12,1,A,1.143,gain,0.92,63,0.08,5,0.63,43,0.37,53,risky,risky
27,16,13,1,A,6.257,gain,0.78,32,0.22,99,0.32,39,0.68,56,risky,risky
27,82,14,1,A,0.922,gain,0.16,66,0.84,23,0.79,15,0.21,29,risky,risky
27,66,15,2,B,0.4,gain,0.12,52,0.88,73,0.98,92,0.02,19,risky,risky
27,85,16,2,B,2.428,gain,0.29,88,0.71,78,0.29,53,0.71,91,risky,risky
27,47,17,2,B,4.615,gain,0.31,39,0.69,51,0.84,16,0.16,91,risky,risky
27,75,18,2,B,3.2,gain,0.17,70,0.83,65,0.35,100,0.65,50,risky,risky
27,15,19,1,A,1.861,gain,0.91,80,0.09,19,0.64,37,0.36,65,risky,risky
27,24,20,1,A,2.739,gain,0.09,83,0.91,67,0.48,77,0.52,6,risky,risky
27,50,21,2,B,2.659,gain,0.44,14,0.56,72,0.21,9,0.79,31,risky,risky
27,81,22,2,B,0.797,gain,0.68,41,0.32,65,0.85,100,0.15,2,risky,risky
27,37,23,2,B,1.766,gain,0.38,40,0.62,55,0.14,26,0.86,96,risky,risky
27,9,24,1,A,6.403,gain,0.62,1,0.38,83,0.41,37,0.59,24,risky,risky
27,72,25,2,B,1.795,gain,0.49,15,0.51,50,0.94,64,0.06,14,risky,risky
27,83,26,2,B,1.059,loss,0.16,-15,0.84,-67,0.72,-56,0.28,-83,risky,risky
27,7,27,1,A,5.115,loss,0.13,-19,0.87,-56,0.7,-32,0.3,-37,risky,risky
27,42,28,2,B,1.739,loss,0.29,-67,0.71,-28,0.05,-46,0.44,-95,risky,risky
27,35,29,2,B,6.936,loss,0.82,-40,0.18,-90,0.17,-46,0.83,-64,risky,risky
27,58,30,2,B,5.596,loss,0.29,-25,0.71,-86,0.76,-38,0.24,-99,risky,risky
27,25,31,2,B,5.723,loss,0.6,-46,0.4,-21,0.42,-99,0.58,-37,risky,risky
27,71,32,1,A,0.719,loss,0.48,-15,0.52,-91,0.28,-48,0.72,-74,risky,risky
27,89,33,1,A,0.721,loss,0.53,-93,0.47,-26,0.8,-52,0.2,-93,risky,risky
27,87,34,2,B,2.001,loss,0.49,-1,0.51,-54,0.77,-33,0.23,-30,risky,risky
27,29,35,1,A,8.986,loss,0.99,-24,0.01,-13,0.44,-15,0.56,-62,risky,risky
27,3,36,1,A,4.254,loss,0.79,-67,0.21,-37,0.46,0,0.54,-97,risky,risky
27,70,37,1,A,6.634,loss,0.56,-58,0.44,-80,0.86,-58,0.14,-97,risky,risky
27,48,38,1,A,1.45,loss,0.63,-96,0.37,-38,0.17,-12,0.83,-69,risky,risky
27,86,39,1,A,2.769,loss,0.59,-55,0.41,-77,0.47,-30,0.53,-61,risky,risky
27,74,40,1,A,3.742,loss,0.13,-29,0.87,-76,0.55,-100,0.45,-28,risky,risky
27,20,41,1,A,1.331,loss,0.84,-57,0.16,-90,0.25,-63,0.75,-30,risky,risky
27,26,42,2,B,3.645,loss,0.86,-29,0.14,-30,0.26,-17,0.74,-43,risky,risky
27,57,43,2,B,0.361,loss,0.66,-8,0.34,-95,0.93,-42,0.07,-30,risky,risky
27,59,44,2,B,3.982,loss,0.39,-35,0.61,-72,0.76,-57,0.24,-28,risky,risky
27,44,45,1,A,6.415,loss,0.51,-26,0.49,-76,0.77,-48,0.23,-34,risky,risky
27,38,46,1,A,1.128,loss,0.73,-73,0.27,-54,0.17,-42,0.83,-70,risky,risky
27,69,47,1,A,4.498,loss,0.49,-66,0.51,-92,0.78,-97,0.22,-34,risky,risky
27,36,48,2,B,2.773,loss,0.56,-9,0.44,-56,0.64,-15,0.36,-80,risky,risky
27,21,49,2,B,2.57,loss,0.96,-61,0.04,-56,0.34,-7,0.66,-63,risky,risky
27,43,50,2,B,3.381,loss,0.56,-4,0.44,-80,0.04,-46,0.96,-58,risky,risky
27,88,51,1,A,3.868,mixed,0.43,-91,0.57,63,0.27,-83,0.73,24,risky,risky
27,91,52,1,A,6,mixed,0.06,-82,0.94,54,0.09,-73,0.91,38,risky,risky
27,53,53,1,A,3.947,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
27,39,54,1,A,1.124,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
27,23,55,1,A,2.822,mixed,0.61,96,0.39,-67,0.5,71,0.5,-26,risky,risky
27,64,56,2,B,2.4,mixed,0.43,-47,0.57,63,0.02,-69,0.98,14,risky,risky
27,77,57,1,A,0.571,mixed,0.61,19,0.39,-70,0.3,8,0.7,-37,risky,risky
27,52,58,2,B,4.2,mixed,0.59,-100,0.41,81,0.47,-73,0.53,15,risky,risky
27,80,59,2,B,0.157,mixed,0.92,-73,0.08,96,0.89,-48,0.11,16,risky,risky
27,12,60,2,B,3.771,mixed,0.11,27,0.89,-31,0.36,26,0.64,-48,risky,risky
27,54,61,1,A,5.877,mixed,0.14,83,0.86,-39,0.8,8,0.2,-88,risky,risky
27,17,62,1,A,4.872,mixed,0.74,77,0.26,-23,0.67,75,0.33,-7,risky,risky
27,51,63,1,A,2.79,mixed,0.91,-33,0.09,28,0.73,-67,0.27,9,risky,risky
27,31,64,1,A,1.081,mixed,0.93,75,0.07,-90,0.87,96,0.13,-89,risky,risky
27,79,65,2,B,1.865,mixed,0.99,67,0.01,-3,0.68,74,0.32,-2,risky,risky
27,60,66,2,B,1.048,mixed,0.48,58,0.52,-5,0.6,96,0.4,-40,risky,risky
27,65,67,1,A,0.911,mixed,0.07,-55,0.93,95,0.48,-13,0.52,99,risky,risky
27,30,68,2,B,4.616,mixed,0.97,-51,0.03,30,0.68,-89,0.32,46,risky,risky
27,28,69,1,A,4.8,mixed,0.86,-26,0.14,82,0.6,-39,0.4,31,risky,risky
27,73,70,1,A,1.282,mixed,0.88,-90,0.12,88,0.8,-86,0.2,14,risky,risky
27,78,71,1,A,21.293,mixed,0.87,-78,0.13,45,0.88,-69,0.12,83,risky,risky
27,40,72,2,B,2.101,mixed,0.96,17,0.04,-48,0.49,-60,0.51,84,risky,risky
27,14,73,1,A,5.264,mixed,0.38,-49,0.62,2,0.22,19,0.78,-18,risky,risky
27,41,74,2,B,1.879,mixed,0.28,-59,0.72,72,0.04,-4,0.96,63,risky,risky
27,4,75,1,A,1.281,mixed,0.5,98,0.5,-24,0.14,-76,0.86,46,risky,risky
27,67,76,2,B,2.801,mixed,0.5,0,0.5,0,0.5,-20,0.5,60,risky,risky
27,1,77,1,A,5.768,mixed,0.5,-30,0.5,60,0.5,0,0.5,0,risky,risky
27,33,78,1,A,1.241,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
27,63,79,1,A,2.563,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
27,34,80,1,A,12.633,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
27,27,81,2,B,6.754,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
27,49,82,2,B,1.901,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
27,22,83,1,A,7.155,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
27,62,84,1,A,1.835,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
27,56,85,2,B,0.911,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
27,2,86,2,B,7.142,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
27,68,87,2,B,2.335,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
27,45,88,1,A,3.892,gain,0.7,40,0.3,32,0.7,77,0.3,2,risky,risky
27,6,89,1,A,2.122,gain,0.8,77,0.2,2,0.8,40,0.2,32,risky,risky
27,46,90,1,A,4.09,gain,0.9,77,0.1,2,0.9,40,0.1,32,risky,risky
28,50,1,2,B,9.753,gain,0.34,24,0.66,59,0.42,47,0.58,64,risky,risky
28,81,2,1,A,13.547,gain,0.88,79,0.12,82,0.2,57,0.8,94,risky,risky
28,42,3,2,B,5.242,gain,0.74,62,0.26,0,0.44,23,0.56,31,risky,risky
28,68,4,2,B,16.401,gain,0.05,56,0.95,72,0.95,68,0.05,95,risky,risky
28,59,5,1,A,7.588,gain,0.25,84,0.75,43,0.42,7,0.57,97,risky,risky
28,56,6,1,A,8.153,gain,0.28,7,0.72,74,0.71,55,0.29,63,risky,risky
28,58,7,2,B,9.097,gain,0.09,56,0.91,19,0.76,13,0.24,90,risky,risky
28,65,8,2,B,6.667,gain,0.63,41,0.37,18,0.98,56,0.02,8,risky,risky
28,73,9,2,B,8.372,gain,0.88,72,0.12,29,0.39,67,0.61,63,risky,risky
28,45,10,1,A,4.774,gain,0.61,37,0.39,50,0.6,6,0.4,45,risky,risky
28,30,11,1,A,9.088,gain,0.08,54,0.92,31,0.15,44,0.85,29,risky,risky
28,79,12,2,B,4.663,gain,0.92,63,0.08,5,0.63,43,0.37,53,risky,risky
28,74,13,1,A,8.159,gain,0.78,32,0.22,99,0.32,39,0.68,56,risky,risky
28,88,14,1,A,7.402,gain,0.16,66,0.84,23,0.79,15,0.21,29,risky,risky
28,2,15,2,B,7.701,gain,0.12,52,0.88,73,0.98,92,0.02,19,risky,risky
28,44,16,1,A,10.458,gain,0.29,88,0.71,78,0.29,53,0.71,91,risky,risky
28,17,17,1,A,15.601,gain,0.31,39,0.69,51,0.84,16,0.16,91,risky,risky
28,63,18,2,B,11.384,gain,0.17,70,0.83,65,0.35,100,0.65,50,risky,risky
28,32,19,2,B,6.601,gain,0.91,80,0.09,19,0.64,37,0.36,65,risky,risky
28,5,20,1,A,7.401,gain,0.09,83,0.91,67,0.48,77,0.52,6,risky,risky
28,53,21,1,A,8.08,gain,0.44,14,0.56,72,0.21,9,0.79,31,risky,risky
28,12,22,2,B,6.36,gain,0.68,41,0.32,65,0.85,100,0.15,2,risky,risky
28,66,23,2,B,8.44,gain,0.38,40,0.62,55,0.14,26,0.86,96,risky,risky
28,11,24,2,B,12.498,gain,0.62,1,0.38,83,0.41,37,0.59,24,risky,risky
28,36,25,2,B,9.665,gain,0.49,15,0.51,50,0.94,64,0.06,14,risky,risky
28,27,26,1,A,5.387,loss,0.16,-15,0.84,-67,0.72,-56,0.28,-83,risky,risky
28,90,27,2,B,8.268,loss,0.13,-19,0.87,-56,0.7,-32,0.3,-37,risky,risky
28,52,28,1,A,13.073,loss,0.29,-67,0.71,-28,0.05,-46,0.44,-95,risky,risky
28,72,29,2,B,8.782,loss,0.82,-40,0.18,-90,0.17,-46,0.83,-64,risky,risky
28,51,30,1,A,8.401,loss,0.29,-25,0.71,-86,0.76,-38,0.24,-99,risky,risky
28,8,31,1,A,10.755,loss,0.6,-46,0.4,-21,0.42,-99,0.58,-37,risky,risky
28,14,32,2,B,6.76,loss,0.48,-15,0.52,-91,0.28,-48,0.72,-74,risky,risky
28,76,33,2,B,8.385,loss,0.53,-93,0.47,-26,0.8,-52,0.2,-93,risky,risky
28,48,34,1,A,6.001,loss,0.49,-1,0.51,-54,0.77,-33,0.23,-30,risky,risky
28,18,35,1,A,7.401,loss,0.99,-24,0.01,-13,0.44,-15,0.56,-62,risky,risky
28,9,36,1,A,4.481,loss,0.79,-67,0.21,-37,0.46,0,0.54,-97,risky,risky
28,6,37,2,B,9.859,loss,0.56,-58,0.44,-80,0.86,-58,0.14,-97,risky,risky
28,40,38,2,B,11.888,loss,0.63,-96,0.37,-38,0.17,-12,0.83,-69,risky,risky
28,35,39,2,B,11.401,loss,0.59,-55,0.41,-77,0.47,-30,0.53,-61,risky,risky
28,25,40,1,A,13.9,loss,0.13,-29,0.87,-76,0.55,-100,0.45,-28,risky,risky
28,49,41,2,B,4.902,loss,0.84,-57,0.16,-90,0.25,-63,0.75,-30,risky,risky
28,61,42,2,B,6.838,loss,0.86,-29,0.14,-30,0.26,-17,0.74,-43,risky,risky
28,39,43,1,A,8.862,loss,0.66,-8,0.34,-95,0.93,-42,0.07,-30,risky,risky
28,4,44,1,A,7.301,loss,0.39,-35,0.61,-72,0.76,-57,0.24,-28,risky,risky
28,89,45,2,B,10.443,loss,0.51,-26,0.49,-76,0.77,-48,0.23,-34,risky,risky
28,75,46,2,B,7.901,loss,0.73,-73,0.27,-54,0.17,-42,0.83,-70,risky,risky
28,86,47,1,A,14.046,loss,0.49,-66,0.51,-92,0.78,-97,0.22,-34,risky,risky
28,78,48,1,A,4.5,loss,0.56,-9,0.44,-56,0.64,-15,0.36,-80,risky,risky
28,7,49,2,B,18.6,loss,0.96,-61,0.04,-56,0.34,-7,0.66,-63,risky,risky
28,37,50,1,A,13.944,loss,0.56,-4,0.44,-80,0.04,-46,0.96,-58,risky,risky
28,22,51,2,B,8.876,mixed,0.43,-91,0.57,63,0.27,-83,0.73,24,risky,risky
28,15,52,1,A,6.986,mixed,0.06,-82,0.94,54,0.09,-73,0.91,38,risky,risky
28,80,53,1,A,7.696,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
28,23,54,1,A,7.475,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
28,34,55,2,B,9.901,mixed,0.61,96,0.39,-67,0.5,71,0.5,-26,risky,risky
28,19,56,1,A,9.542,mixed,0.43,-47,0.57,63,0.02,-69,0.98,14,risky,risky
28,85,57,1,A,8.901,mixed,0.61,19,0.39,-70,0.3,8,0.7,-37,risky,risky
28,13,58,2,B,7.788,mixed,0.59,-100,0.41,81,0.47,-73,0.53,15,risky,risky
28,16,59,2,B,15.34,mixed,0.92,-73,0.08,96,0.89,-48,0.11,16,risky,risky
28,71,60,2,B,10.601,mixed,0.11,27,0.89,-31,0.36,26,0.64,-48,risky,risky
28,69,61,2,B,13.681,mixed,0.14,83,0.86,-39,0.8,8,0.2,-88,risky,risky
28,54,62,1,A,6.701,mixed,0.74,77,0.26,-23,0.67,75,0.33,-7,risky,risky
28,70,63,1,A,11.597,mixed,0.91,-33,0.09,28,0.73,-67,0.27,9,risky,risky
28,29,64,1,A,15.645,mixed,0.93,75,0.07,-90,0.87,96,0.13,-89,risky,risky
28,55,65,1,A,7.789,mixed,0.99,67,0.01,-3,0.68,74,0.32,-2,risky,risky
28,87,66,1,A,12.001,mixed,0.48,58,0.52,-5,0.6,96,0.4,-40,risky,risky
28,82,67,1,A,7.547,mixed,0.07,-55,0.93,95,0.48,-13,0.52,99,risky,risky
28,33,68,1,A,4.101,mixed,0.97,-51,0.03,30,0.68,-89,0.32,46,risky,risky
28,64,69,1,A,12.178,mixed,0.86,-26,0.14,82,0.6,-39,0.4,31,risky,risky
28,83,70,2,B,9.883,mixed,0.88,-90,0.12,88,0.8,-86,0.2,14,risky,risky
28,31,71,2,B,7.301,mixed,0.87,-78,0.13,45,0.88,-69,0.12,83,risky,risky
28,47,72,1,A,5.942,mixed,0.96,17,0.04,-48,0.49,-60,0.51,84,risky,risky
28,91,73,1,A,8.3,mixed,0.38,-49,0.62,2,0.22,19,0.78,-18,risky,risky
28,84,74,2,B,7.595,mixed,0.28,-59,0.72,72,0.04,-4,0.96,63,risky,risky
28,21,75,1,A,5.843,mixed,0.5,98,0.5,-24,0.14,-76,0.86,46,risky,risky
28,3,76,1,A,6.968,mixed,0.5,0,0.5,0,0.5,-20,0.5,60,risky,risky
28,41,77,2,B,7.868,mixed,0.5,-30,0.5,60,0.5,0,0.5,0,risky,risky
28,43,78,1,A,5.201,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
28,67,79,2,B,4.9,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
28,10,80,1,A,6.398,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
28,60,81,2,B,6.193,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
28,62,82,2,B,9.402,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
28,77,83,1,A,5.782,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
28,46,84,2,B,7.253,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
28,38,85,1,A,8.744,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
28,1,86,2,B,18.502,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
28,26,87,1,A,9.046,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
